filename,label
NHS_26239,0
NHS_24281,0
NHS_09070,0
NHS_27655,0
NHS_02136,0
NHS_27129,0
NHS_24476,0
NHS_19111,0
NHS_09124,0
NHS_06231,0
HS_02744,1
NHS_27098,0
NHS_06207,0
NHS_09792,0
NHS_13395,0
NHS_30490,0
NHS_03176,0
NHS_26915,0
NHS_21769,0
NHS_20770,0
NHS_04511,0
NHS_20744,0
NHS_15786,0
NHS_28802,0
NHS_22152,0
HS_00043,1
NHS_10112,0
HS_00862,1
NHS_20500,0
NHS_29838,0
NHS_11454,0
NHS_29108,0
HS_01590,1
HS_01825,1
NHS_17885,0
NHS_15342,0
NHS_15078,0
NHS_10766,0
NHS_17373,0
NHS_21157,0
NHS_13121,0
NHS_19014,0
NHS_13610,0
NHS_01562,0
HS_02122,1
NHS_27469,0
NHS_21295,0
NHS_02773,0
NHS_18676,0
NHS_07657,0
HS_03376,1
NHS_18522,0
NHS_24390,0
HS_03002,1
HS_00086,1
NHS_03845,0
NHS_14169,0
NHS_24870,0
NHS_16204,0
NHS_00044,0
NHS_19869,0
HS_03155,1
NHS_10789,0
NHS_02593,0
NHS_05750,0
NHS_24614,0
HS_02216,1
NHS_09043,0
NHS_11492,0
NHS_12778,0
NHS_05688,0
NHS_25798,0
NHS_11981,0
NHS_24152,0
HS_01593,1
NHS_26643,0
NHS_29958,0
NHS_28460,0
NHS_29023,0
NHS_20842,0
NHS_08884,0
NHS_17129,0
NHS_09233,0
NHS_10710,0
NHS_07919,0
HS_02168,1
NHS_03414,0
HS_01434,1
NHS_05812,0
NHS_28529,0
NHS_01209,0
NHS_13867,0
NHS_30603,0
NHS_24777,0
NHS_02207,0
NHS_07530,0
NHS_29435,0
NHS_03218,0
NHS_22611,0
NHS_23838,0
NHS_28442,0
NHS_25754,0
HS_01111,1
NHS_01306,0
NHS_24511,0
NHS_11009,0
NHS_26076,0
NHS_29938,0
NHS_07471,0
NHS_10873,0
NHS_10915,0
NHS_16489,0
NHS_08183,0
NHS_29996,0
NHS_09478,0
HS_00632,1
NHS_04570,0
NHS_27034,0
NHS_11948,0
HS_00062,1
NHS_29126,0
NHS_08666,0
NHS_11718,0
NHS_12285,0
NHS_11439,0
NHS_05116,0
NHS_18080,0
NHS_27592,0
HS_02326,1
NHS_00796,0
NHS_24004,0
NHS_15237,0
NHS_02066,0
NHS_04353,0
NHS_15487,0
NHS_16719,0
NHS_05665,0
HS_01764,1
NHS_25402,0
NHS_06142,0
NHS_10512,0
NHS_11375,0
NHS_07947,0
NHS_23613,0
NHS_06051,0
NHS_30802,0
NHS_28454,0
NHS_22536,0
NHS_14634,0
NHS_09610,0
NHS_06546,0
NHS_26041,0
NHS_17212,0
NHS_17724,0
NHS_26597,0
NHS_03432,0
NHS_14919,0
NHS_28037,0
NHS_17499,0
NHS_04785,0
NHS_28914,0
NHS_25388,0
NHS_03626,0
NHS_13602,0
NHS_17095,0
NHS_21287,0
HS_00213,1
NHS_01832,0
NHS_06935,0
NHS_10649,0
NHS_08613,0
NHS_17024,0
NHS_08951,0
NHS_05134,0
NHS_13312,0
NHS_20781,0
NHS_12726,0
NHS_21430,0
NHS_05192,0
HS_01999,1
NHS_30090,0
NHS_16321,0
HS_01234,1
HS_01263,1
NHS_21817,0
NHS_02161,0
NHS_06632,0
NHS_23336,0
NHS_17660,0
NHS_11548,0
NHS_25800,0
NHS_24909,0
NHS_00183,0
NHS_08092,0
NHS_02931,0
NHS_11699,0
NHS_09515,0
NHS_04596,0
NHS_24226,0
NHS_20687,0
NHS_21017,0
NHS_17947,0
NHS_30153,0
NHS_05194,0
NHS_05795,0
NHS_17908,0
HS_02419,1
NHS_25845,0
NHS_02305,0
NHS_28273,0
NHS_30174,0
NHS_10006,0
NHS_16130,0
NHS_19411,0
NHS_06550,0
HS_02030,1
NHS_22790,0
HS_02202,1
NHS_13865,0
NHS_22720,0
NHS_16604,0
NHS_28849,0
NHS_19659,0
NHS_20705,0
NHS_19161,0
NHS_15979,0
NHS_11904,0
NHS_01498,0
NHS_30332,0
NHS_00543,0
NHS_24138,0
HS_03629,1
NHS_03198,0
HS_03163,1
NHS_03278,0
NHS_06112,0
NHS_28398,0
NHS_14546,0
NHS_03807,0
NHS_02086,0
NHS_11653,0
NHS_19100,0
NHS_09329,0
NHS_24593,0
NHS_02551,0
NHS_14318,0
NHS_15396,0
NHS_23353,0
NHS_00057,0
NHS_28780,0
NHS_03673,0
NHS_24595,0
NHS_18358,0
NHS_28506,0
NHS_26655,0
NHS_23177,0
NHS_28005,0
NHS_11249,0
NHS_18186,0
NHS_12277,0
NHS_13973,0
NHS_13333,0
NHS_17550,0
NHS_11360,0
NHS_15354,0
NHS_10374,0
NHS_04009,0
NHS_10723,0
NHS_27395,0
NHS_13359,0
NHS_04990,0
NHS_16636,0
HS_02169,1
NHS_01372,0
NHS_09823,0
HS_00603,1
NHS_04686,0
NHS_12518,0
NHS_09568,0
NHS_30366,0
NHS_20522,0
NHS_23098,0
NHS_03921,0
NHS_22355,0
NHS_12039,0
NHS_29204,0
NHS_20189,0
NHS_13562,0
NHS_04619,0
NHS_02827,0
NHS_17540,0
NHS_06733,0
NHS_18006,0
NHS_03943,0
NHS_07766,0
NHS_19012,0
NHS_05626,0
HS_02724,1
NHS_17165,0
NHS_09958,0
NHS_20440,0
NHS_09160,0
NHS_07201,0
NHS_15710,0
NHS_19181,0
HS_03350,1
NHS_20994,0
NHS_29933,0
NHS_25493,0
NHS_12095,0
NHS_00457,0
NHS_06212,0
NHS_03195,0
NHS_22312,0
NHS_12799,0
NHS_15294,0
HS_00939,1
NHS_01509,0
NHS_03602,0
HS_01130,1
NHS_16566,0
NHS_03050,0
NHS_24410,0
HS_02949,1
NHS_07283,0
NHS_04803,0
NHS_18188,0
NHS_10703,0
NHS_07482,0
NHS_03500,0
NHS_27853,0
NHS_30437,0
NHS_21347,0
NHS_04725,0
HS_01401,1
NHS_00197,0
NHS_20953,0
NHS_18397,0
NHS_11882,0
NHS_09685,0
NHS_06946,0
NHS_26984,0
NHS_02195,0
NHS_06061,0
NHS_27102,0
NHS_20874,0
NHS_21047,0
NHS_11248,0
NHS_26182,0
NHS_12898,0
NHS_23982,0
NHS_15400,0
NHS_07036,0
NHS_09434,0
HS_00252,1
NHS_01285,0
NHS_12054,0
NHS_11937,0
NHS_02115,0
NHS_14249,0
HS_03224,1
NHS_09011,0
NHS_12711,0
NHS_07018,0
NHS_16027,0
NHS_20339,0
NHS_17106,0
NHS_04843,0
NHS_11224,0
NHS_27830,0
NHS_29858,0
NHS_11389,0
NHS_00619,0
NHS_25896,0
NHS_19840,0
NHS_09666,0
NHS_21312,0
NHS_09984,0
NHS_09309,0
NHS_28008,0
NHS_19409,0
NHS_17058,0
NHS_29941,0
NHS_23543,0
NHS_09133,0
NHS_30839,0
NHS_29863,0
NHS_18577,0
NHS_24902,0
NHS_30390,0
NHS_23612,0
NHS_03025,0
NHS_10373,0
NHS_05237,0
NHS_08403,0
NHS_28590,0
NHS_25480,0
NHS_16068,0
NHS_25821,0
HS_03713,1
NHS_05961,0
NHS_14252,0
NHS_09594,0
HS_00187,1
NHS_02281,0
NHS_06601,0
HS_03269,1
NHS_30023,0
NHS_18012,0
NHS_10595,0
NHS_06202,0
NHS_03884,0
NHS_13338,0
NHS_07655,0
NHS_19385,0
NHS_05956,0
NHS_11403,0
NHS_07727,0
NHS_06703,0
NHS_00611,0
HS_03760,1
NHS_18716,0
NHS_19044,0
NHS_14816,0
NHS_16935,0
HS_00196,1
NHS_05014,0
NHS_08529,0
NHS_01239,0
NHS_11053,0
NHS_06743,0
HS_03281,1
NHS_08267,0
NHS_27444,0
HS_00120,1
NHS_09774,0
NHS_24459,0
NHS_24158,0
NHS_17501,0
NHS_16652,0
NHS_16817,0
NHS_17037,0
NHS_23415,0
NHS_18962,0
NHS_09104,0
NHS_29473,0
NHS_21102,0
NHS_20078,0
NHS_12994,0
NHS_22410,0
NHS_26169,0
NHS_22436,0
NHS_18700,0
NHS_04105,0
NHS_28345,0
NHS_04964,0
NHS_15331,0
NHS_06616,0
NHS_20251,0
NHS_17555,0
NHS_26854,0
HS_03530,1
NHS_23272,0
NHS_29127,0
HS_02766,1
NHS_23536,0
NHS_07357,0
NHS_23335,0
NHS_21280,0
HS_01173,1
NHS_27699,0
NHS_06403,0
NHS_00307,0
HS_03399,1
HS_00413,1
NHS_18913,0
NHS_08591,0
NHS_03265,0
HS_02969,1
NHS_07785,0
NHS_16783,0
NHS_27833,0
HS_03124,1
NHS_29121,0
NHS_14308,0
NHS_07767,0
NHS_25756,0
NHS_29192,0
NHS_11456,0
NHS_07822,0
NHS_14241,0
HS_02676,1
NHS_14635,0
NHS_18464,0
NHS_08519,0
HS_01654,1
NHS_03870,0
NHS_23547,0
NHS_17367,0
NHS_13388,0
NHS_16451,0
NHS_21590,0
NHS_25899,0
NHS_11340,0
NHS_10935,0
HS_01900,1
NHS_30275,0
NHS_00599,0
HS_02088,1
HS_01937,1
NHS_11552,0
HS_02398,1
NHS_08652,0
NHS_03764,0
NHS_24380,0
NHS_19764,0
NHS_24785,0
NHS_28714,0
NHS_26288,0
NHS_00284,0
HS_00040,1
NHS_15717,0
NHS_03406,0
NHS_30274,0
NHS_24914,0
NHS_11213,0
NHS_02113,0
NHS_04975,0
NHS_11079,0
NHS_12515,0
NHS_01400,0
NHS_02863,0
NHS_00927,0
NHS_07924,0
NHS_24917,0
HS_01471,1
NHS_01555,0
NHS_21706,0
NHS_03020,0
NHS_26333,0
NHS_23009,0
NHS_26703,0
NHS_13588,0
NHS_22323,0
NHS_16820,0
NHS_16997,0
NHS_14730,0
NHS_04204,0
NHS_26375,0
HS_02438,1
NHS_23821,0
NHS_00304,0
NHS_21497,0
NHS_11189,0
NHS_07206,0
NHS_06456,0
NHS_11932,0
NHS_04421,0
NHS_24118,0
NHS_20983,0
NHS_27689,0
NHS_25991,0
NHS_07248,0
NHS_23219,0
NHS_24479,0
NHS_07839,0
NHS_08144,0
HS_03275,1
HS_02538,1
NHS_17133,0
NHS_29098,0
NHS_26332,0
NHS_03726,0
NHS_10780,0
NHS_07954,0
NHS_14198,0
HS_00762,1
NHS_15428,0
HS_00931,1
NHS_06509,0
NHS_02142,0
NHS_06502,0
NHS_24611,0
NHS_13978,0
NHS_02158,0
NHS_28608,0
NHS_20411,0
NHS_15558,0
NHS_06390,0
NHS_24284,0
HS_01456,1
NHS_08880,0
NHS_08041,0
NHS_04746,0
NHS_18798,0
NHS_00458,0
NHS_03338,0
NHS_13662,0
NHS_25056,0
NHS_23091,0
NHS_16443,0
HS_01101,1
NHS_00634,0
NHS_27924,0
NHS_22889,0
NHS_16073,0
NHS_15467,0
NHS_22728,0
NHS_15357,0
NHS_24895,0
NHS_06940,0
HS_02381,1
NHS_06213,0
NHS_26922,0
HS_03251,1
NHS_13031,0
NHS_08562,0
NHS_01028,0
NHS_22591,0
NHS_21833,0
NHS_25571,0
NHS_30003,0
NHS_01494,0
HS_02015,1
NHS_06370,0
NHS_20017,0
NHS_19870,0
HS_03067,1
NHS_07961,0
NHS_25811,0
HS_00651,1
NHS_10288,0
NHS_02808,0
NHS_17867,0
NHS_20600,0
NHS_01581,0
NHS_22931,0
NHS_29599,0
NHS_08869,0
NHS_29712,0
NHS_16319,0
HS_00588,1
NHS_03719,0
NHS_26441,0
NHS_18504,0
NHS_05088,0
NHS_15688,0
NHS_17325,0
NHS_28697,0
NHS_25744,0
NHS_07133,0
NHS_20698,0
NHS_08832,0
NHS_11404,0
HS_01517,1
NHS_17974,0
NHS_14963,0
NHS_08835,0
NHS_02676,0
NHS_06803,0
NHS_15246,0
NHS_28216,0
NHS_23719,0
NHS_23772,0
NHS_02445,0
NHS_06133,0
NHS_30103,0
NHS_17039,0
HS_00815,1
HS_01166,1
NHS_14574,0
NHS_00737,0
HS_01612,1
NHS_20888,0
NHS_27630,0
NHS_23709,0
NHS_09683,0
NHS_29310,0
NHS_08052,0
HS_03598,1
NHS_25916,0
NHS_22918,0
NHS_12835,0
NHS_11860,0
NHS_08408,0
NHS_12838,0
NHS_05580,0
NHS_05265,0
NHS_26282,0
NHS_14775,0
NHS_03768,0
NHS_07639,0
NHS_00483,0
NHS_05197,0
NHS_14967,0
NHS_17886,0
NHS_30354,0
NHS_08878,0
NHS_29081,0
HS_03116,1
NHS_15129,0
NHS_17378,0
NHS_18407,0
NHS_17905,0
NHS_22908,0
NHS_29586,0
NHS_07666,0
NHS_13574,0
NHS_20767,0
NHS_28782,0
NHS_14844,0
NHS_04741,0
NHS_30396,0
NHS_13426,0
NHS_15479,0
NHS_10181,0
NHS_08873,0
NHS_03034,0
NHS_23332,0
NHS_01109,0
NHS_19621,0
NHS_14300,0
HS_02139,1
HS_02298,1
NHS_04784,0
HS_02846,1
NHS_06652,0
NHS_08765,0
NHS_14675,0
NHS_14650,0
NHS_19768,0
NHS_12023,0
NHS_08158,0
NHS_04200,0
NHS_27007,0
NHS_20322,0
NHS_04305,0
HS_01941,1
NHS_00601,0
NHS_02518,0
NHS_06909,0
NHS_29112,0
NHS_11298,0
NHS_18819,0
NHS_12120,0
NHS_02448,0
HS_00719,1
NHS_17158,0
NHS_14619,0
HS_01236,1
NHS_05839,0
NHS_00580,0
NHS_00070,0
NHS_26238,0
NHS_01473,0
NHS_04724,0
NHS_11533,0
NHS_03617,0
NHS_20195,0
NHS_30085,0
HS_02064,1
NHS_12006,0
NHS_12351,0
NHS_24484,0
HS_00930,1
NHS_17611,0
NHS_19638,0
NHS_13720,0
NHS_24989,0
NHS_11761,0
NHS_11809,0
NHS_01030,0
NHS_25378,0
NHS_21339,0
NHS_04971,0
HS_00494,1
NHS_25119,0
NHS_17470,0
NHS_30798,0
NHS_09532,0
HS_01274,1
HS_01581,1
NHS_22489,0
NHS_13718,0
HS_02456,1
HS_01556,1
NHS_02497,0
HS_02450,1
NHS_24883,0
NHS_20068,0
NHS_18976,0
NHS_30352,0
NHS_00421,0
NHS_15437,0
NHS_14342,0
NHS_15825,0
NHS_11555,0
NHS_03961,0
NHS_03526,0
NHS_30704,0
NHS_07290,0
NHS_23453,0
NHS_00356,0
NHS_03490,0
NHS_10077,0
NHS_29950,0
NHS_28638,0
HS_00257,1
NHS_14601,0
NHS_23754,0
NHS_29769,0
HS_02947,1
HS_02685,1
HS_03086,1
NHS_01841,0
NHS_20846,0
NHS_23924,0
HS_00869,1
NHS_09426,0
NHS_05502,0
NHS_16041,0
NHS_18730,0
NHS_11597,0
NHS_30773,0
NHS_26294,0
NHS_16168,0
NHS_18010,0
NHS_12615,0
NHS_18380,0
NHS_15334,0
NHS_26600,0
NHS_28327,0
NHS_16236,0
NHS_11978,0
HS_01793,1
HS_01518,1
NHS_05862,0
NHS_30542,0
NHS_24318,0
HS_01604,1
NHS_20258,0
NHS_22856,0
NHS_24189,0
NHS_28994,0
HS_03284,1
NHS_29898,0
NHS_17972,0
NHS_23109,0
HS_00821,1
NHS_09474,0
HS_00280,1
NHS_01048,0
NHS_28749,0
HS_01132,1
HS_03548,1
NHS_11520,0
NHS_06334,0
NHS_28665,0
NHS_04094,0
NHS_17094,0
NHS_16648,0
NHS_05966,0
HS_00738,1
NHS_21642,0
NHS_25013,0
NHS_18406,0
NHS_06633,0
NHS_15447,0
NHS_03902,0
NHS_04032,0
NHS_19247,0
HS_00136,1
NHS_30420,0
HS_02876,1
NHS_06158,0
NHS_30686,0
NHS_03758,0
NHS_15727,0
NHS_12363,0
NHS_04333,0
NHS_14707,0
NHS_11831,0
HS_03595,1
HS_00684,1
HS_03504,1
HS_00209,1
HS_02911,1
NHS_01744,0
HS_02134,1
NHS_29969,0
NHS_07572,0
HS_02561,1
HS_03245,1
NHS_15103,0
NHS_10438,0
HS_02116,1
HS_00437,1
NHS_02523,0
NHS_03582,0
NHS_21131,0
NHS_08063,0
NHS_30278,0
HS_01178,1
HS_01480,1
NHS_09972,0
NHS_00758,0
NHS_03689,0
NHS_20997,0
HS_03495,1
NHS_10468,0
NHS_11359,0
NHS_10605,0
HS_03145,1
NHS_04117,0
HS_03584,1
NHS_06096,0
NHS_14341,0
NHS_03581,0
NHS_08475,0
NHS_24849,0
NHS_22292,0
NHS_17625,0
NHS_03924,0
NHS_12562,0
HS_03197,1
NHS_26604,0
NHS_21821,0
NHS_19980,0
HS_02763,1
NHS_15985,0
NHS_04419,0
NHS_20957,0
NHS_13960,0
NHS_25461,0
HS_01340,1
HS_03391,1
NHS_26801,0
NHS_12793,0
NHS_03886,0
NHS_16051,0
NHS_30703,0
NHS_14239,0
HS_02938,1
NHS_12699,0
NHS_13814,0
NHS_29787,0
NHS_26873,0
HS_03156,1
NHS_13175,0
NHS_16021,0
NHS_23733,0
NHS_13728,0
NHS_25293,0
NHS_16535,0
NHS_09643,0
NHS_02732,0
NHS_29702,0
NHS_28535,0
NHS_00962,0
NHS_13311,0
NHS_18337,0
HS_02079,1
NHS_22014,0
NHS_05980,0
NHS_03324,0
HS_00427,1
NHS_22630,0
NHS_26535,0
HS_03362,1
HS_03774,1
NHS_26541,0
NHS_12253,0
NHS_21328,0
NHS_21276,0
NHS_03309,0
NHS_16342,0
NHS_29742,0
NHS_02583,0
HS_03515,1
NHS_15617,0
NHS_10797,0
NHS_27341,0
NHS_26533,0
NHS_03188,0
NHS_13925,0
NHS_15829,0
NHS_02916,0
NHS_04585,0
NHS_08973,0
NHS_10564,0
NHS_24351,0
NHS_10525,0
NHS_22562,0
NHS_09756,0
NHS_03922,0
NHS_11745,0
NHS_23749,0
NHS_20053,0
NHS_17582,0
NHS_24225,0
NHS_28408,0
NHS_18613,0
NHS_28946,0
NHS_08931,0
NHS_18924,0
NHS_08424,0
NHS_30653,0
NHS_23281,0
NHS_10793,0
NHS_19798,0
NHS_00979,0
NHS_15298,0
NHS_13336,0
NHS_21392,0
NHS_11967,0
NHS_24815,0
NHS_03287,0
NHS_13542,0
NHS_19650,0
NHS_23120,0
NHS_22788,0
NHS_12833,0
NHS_07461,0
NHS_25957,0
HS_01671,1
NHS_30128,0
NHS_20906,0
NHS_27327,0
NHS_18487,0
NHS_25992,0
HS_02653,1
HS_03570,1
NHS_24291,0
NHS_12984,0
NHS_15886,0
NHS_17411,0
NHS_09513,0
NHS_19726,0
NHS_21895,0
NHS_29685,0
NHS_06301,0
NHS_15371,0
NHS_08825,0
NHS_14559,0
NHS_20552,0
NHS_22186,0
NHS_10091,0
NHS_01769,0
NHS_22938,0
NHS_27243,0
HS_00336,1
NHS_12408,0
HS_02089,1
NHS_18460,0
HS_00672,1
NHS_27410,0
NHS_26756,0
NHS_28101,0
NHS_07593,0
NHS_19743,0
NHS_02265,0
NHS_21760,0
NHS_13144,0
NHS_02703,0
NHS_30083,0
NHS_05102,0
NHS_15924,0
HS_02236,1
NHS_06842,0
NHS_24465,0
NHS_24745,0
NHS_25184,0
HS_02195,1
NHS_17687,0
NHS_14453,0
NHS_07331,0
NHS_05480,0
NHS_15568,0
NHS_15919,0
NHS_01226,0
NHS_21888,0
NHS_01695,0
NHS_22018,0
NHS_16254,0
NHS_02822,0
HS_01176,1
NHS_27793,0
NHS_06317,0
NHS_07094,0
NHS_14929,0
NHS_14422,0
NHS_23744,0
NHS_26866,0
NHS_19736,0
NHS_07202,0
NHS_03458,0
HS_03794,1
NHS_12537,0
NHS_04129,0
NHS_15757,0
NHS_25422,0
NHS_04403,0
NHS_21455,0
NHS_06507,0
NHS_28607,0
NHS_10853,0
NHS_24844,0
NHS_06688,0
NHS_03345,0
NHS_05294,0
NHS_24600,0
NHS_02614,0
NHS_05283,0
NHS_12962,0
HS_03517,1
NHS_02421,0
NHS_18937,0
NHS_04549,0
HS_01487,1
NHS_15876,0
NHS_00733,0
NHS_11377,0
NHS_23579,0
NHS_19671,0
HS_01439,1
NHS_11325,0
NHS_30218,0
NHS_26082,0
NHS_06149,0
NHS_07661,0
HS_01355,1
NHS_23720,0
NHS_17169,0
NHS_24622,0
NHS_19138,0
NHS_21329,0
NHS_10981,0
NHS_15828,0
HS_00128,1
NHS_07439,0
NHS_05456,0
NHS_24531,0
NHS_18921,0
NHS_30351,0
NHS_11675,0
NHS_25609,0
NHS_01708,0
NHS_26797,0
NHS_12624,0
NHS_08555,0
NHS_17776,0
HS_00838,1
NHS_05861,0
NHS_13856,0
NHS_02343,0
NHS_21851,0
NHS_08772,0
HS_03172,1
NHS_29644,0
NHS_23459,0
NHS_13112,0
NHS_25923,0
NHS_12091,0
NHS_28476,0
NHS_01148,0
HS_02006,1
NHS_21732,0
NHS_23159,0
NHS_06640,0
NHS_09188,0
NHS_09092,0
NHS_10541,0
NHS_01419,0
NHS_05457,0
NHS_02987,0
NHS_11878,0
HS_02382,1
NHS_08451,0
NHS_28794,0
NHS_28595,0
NHS_00780,0
NHS_15945,0
NHS_21479,0
NHS_21716,0
NHS_19813,0
NHS_24726,0
NHS_15240,0
NHS_17792,0
NHS_12634,0
NHS_16538,0
NHS_03231,0
NHS_11324,0
NHS_15140,0
NHS_13090,0
HS_00539,1
NHS_05319,0
NHS_09271,0
NHS_08351,0
NHS_18506,0
NHS_13199,0
NHS_14148,0
NHS_07365,0
HS_01955,1
NHS_20604,0
NHS_09699,0
NHS_30689,0
NHS_24499,0
NHS_17293,0
HS_03271,1
NHS_29601,0
NHS_14382,0
NHS_19089,0
NHS_20995,0
NHS_13040,0
NHS_06596,0
NHS_06934,0
NHS_08206,0
HS_02104,1
NHS_24889,0
NHS_02979,0
NHS_04098,0
NHS_09679,0
NHS_13210,0
NHS_17098,0
NHS_16046,0
NHS_03987,0
NHS_04037,0
NHS_04293,0
NHS_24262,0
NHS_30229,0
NHS_00545,0
NHS_21868,0
NHS_27013,0
NHS_24396,0
NHS_12586,0
NHS_17436,0
NHS_17157,0
NHS_05774,0
NHS_30208,0
NHS_27817,0
HS_00704,1
NHS_14990,0
NHS_06508,0
NHS_14863,0
NHS_12559,0
HS_00102,1
NHS_25530,0
NHS_02288,0
NHS_02875,0
NHS_10257,0
NHS_17262,0
NHS_29577,0
NHS_06221,0
NHS_08890,0
NHS_19122,0
HS_02138,1
NHS_01528,0
NHS_23022,0
NHS_07413,0
NHS_21880,0
NHS_07143,0
NHS_17114,0
NHS_03207,0
HS_02024,1
NHS_05032,0
NHS_18439,0
NHS_23905,0
NHS_07045,0
NHS_23055,0
NHS_24495,0
NHS_28467,0
NHS_18206,0
NHS_12788,0
NHS_27659,0
NHS_23609,0
NHS_30573,0
NHS_24585,0
NHS_28073,0
HS_01003,1
NHS_05410,0
NHS_05762,0
NHS_28044,0
HS_01326,1
NHS_17999,0
NHS_16271,0
NHS_19948,0
NHS_16357,0
NHS_07595,0
NHS_07528,0
NHS_15774,0
NHS_22605,0
NHS_14364,0
NHS_29276,0
NHS_13378,0
NHS_01388,0
HS_00696,1
NHS_20848,0
HS_01256,1
NHS_28679,0
NHS_07479,0
NHS_04294,0
NHS_22089,0
NHS_05906,0
NHS_15204,0
NHS_19904,0
NHS_26798,0
NHS_06116,0
NHS_22950,0
NHS_28221,0
HS_00972,1
NHS_12215,0
NHS_24948,0
NHS_07699,0
NHS_29896,0
NHS_00479,0
HS_00671,1
NHS_07959,0
NHS_06986,0
NHS_28822,0
NHS_15009,0
NHS_27130,0
NHS_16265,0
NHS_05898,0
NHS_17084,0
HS_01749,1
HS_01747,1
NHS_13124,0
NHS_27251,0
NHS_18964,0
NHS_06483,0
NHS_04562,0
NHS_25678,0
HS_00061,1
NHS_22385,0
NHS_16589,0
NHS_19397,0
NHS_24824,0
NHS_10920,0
HS_01558,1
NHS_05008,0
NHS_13711,0
